Team Name,Survey Data,Well-being,Needs,Engagement,Autonomy,Belonging,Competence,Leadership,Management,Returns,Rewards,Status,Myself,Tasks,Free,Mastery,Competent,Learn,Group,Talk,Care,Satisfied,Meaning,Stay,Ideas,Values,Understands,Encourages,Listens,Network,Friendly,Team,Appreciated,Responsibilities,Work,Impact,Strong,Drained,Frustrated,Volunteer,Staff,Position,Country,Region,region,frontline,Front
Yuzhnoukrainsk_City_Volunteers,2024-07-02 08:08:58.116000,3.7,3.9,3.8,4.0,4.0,3.5,4.0,4.3,4.5,4.0,4.5,4,4,4,3,4,5,5,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,3,3,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Yuzhnoukrainsk_City_Volunteers,2024-07-02 08:08:58.116000,4.3,4.6,3.8,4.3,5.0,4.5,4.3,3.7,3.0,4.0,4.0,5,3,5,5,4,3,5,5,5,4,4,3,4,4,5,4,4,3,4,3,4,4,4,4,5,2,1,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Yuzhnoukrainsk_City_Volunteers,2024-07-02 08:08:58.116000,3.9,4.8,4.8,5.0,5.0,4.0,4.7,4.2,4.5,4.0,4.0,5,5,5,4,4,5,5,5,5,5,5,5,4,5,5,5,4,4,5,3,4,4,4,4,5,3,2,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Yuzhnoukrainsk_City_Volunteers,2024-07-02 08:08:58.116000,4.3,4.0,4.0,4.3,4.0,3.5,4.0,4.2,4.5,4.0,4.0,4,4,5,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4,4,4,5,2,1,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Yuzhnoukrainsk_City_Volunteers,2024-07-02 08:08:58.116000,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,7,1,1,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Snihurivka_City_JointStaffVolunteers,2024-07-02 08:10:05.425000,3.4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,4,3,3,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Snihurivka_City_JointStaffVolunteers,2024-07-02 08:10:05.425000,4.1,3.8,4.0,4.0,3.3,4.0,2.7,3.2,3.0,3.0,3.5,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,2,2,4,4,3,4,2,4,5,3,1,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Snihurivka_City_JointStaffVolunteers,2024-07-02 08:10:05.425000,1.9,3.2,3.0,3.3,3.3,3.0,3.3,3.5,4.5,3.0,3.0,4,2,4,4,2,5,4,4,2,4,4,1,4,2,2,4,4,4,2,2,2,4,2,4,3,6,6,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Snihurivka_City_JointStaffVolunteers,2024-07-02 08:10:05.425000,3.4,3.8,3.8,4.0,3.3,4.0,3.0,3.7,4.0,3.5,3.5,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,3,4,3,4,3,3,4,4,4,3,3,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Snihurivka_City_JointStaffVolunteers,2024-07-02 08:10:05.425000,3.4,3.6,3.2,3.3,3.7,4.0,3.7,3.2,4.0,2.0,3.5,4,3,3,4,4,4,4,4,3,3,4,2,4,3,4,4,3,4,3,4,3,2,2,4,5,3,4,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Snihurivka_City_JointStaffVolunteers,2024-07-02 08:10:05.425000,3.0,4.0,3.8,4.0,4.0,4.0,3.7,3.8,3.5,4.0,4.0,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Snihurivka_City_JointStaffVolunteers,2024-07-02 08:10:05.425000,4.3,4.0,4.0,4.0,4.0,4.0,3.7,3.8,4.0,3.5,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,4,4,3,4,5,2,1,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Pervomaisk_District_Volunteers,2024-07-02 08:16:11.492000,4.1,4.8,4.6,5.0,4.7,4.5,4.0,4.3,5.0,4.0,4.0,5,5,5,5,4,5,5,4,5,5,5,4,4,5,4,4,4,5,5,3,4,4,4,4,6,3,2,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Pervomaisk_District_Volunteers,2024-07-02 08:16:11.492000,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.8,4.5,5.0,5.0,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,7,1,1,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Pervomaisk_District_Volunteers,2024-07-02 08:16:11.492000,4.1,4.8,4.8,5.0,5.0,4.0,5.0,4.7,5.0,5.0,4.0,5,5,5,4,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,4,5,5,4,5,3,1,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Pervomaisk_District_Volunteers,2024-07-02 08:16:11.492000,4.8,4.8,4.8,5.0,5.0,4.0,5.0,4.7,5.0,4.0,5.0,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,3,5,4,4,5,7,2,1,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Pervomaisk_District_Volunteers,2024-07-02 08:16:11.492000,4.6,4.8,4.8,4.3,5.0,5.0,5.0,4.8,4.5,5.0,5.0,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,1,1,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Pervomaisk_District_Volunteers,2024-07-02 08:16:11.492000,4.6,4.8,4.6,5.0,4.7,4.5,4.3,4.7,4.5,5.0,4.5,5,5,5,5,4,5,4,5,5,5,5,4,4,5,5,4,4,4,5,4,5,5,5,4,5,1,1,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Pervomaisk_District_Volunteers,2024-07-02 08:16:11.492000,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,1,1,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Pervomaisk_District_Volunteers,2024-07-02 08:16:11.492000,4.3,3.9,4.0,4.0,4.3,3.0,3.7,3.8,4.5,3.0,4.0,4,4,4,3,3,5,4,4,5,4,4,4,3,5,3,4,4,4,5,3,3,3,3,5,5,2,1,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Pervomaisk_District_Volunteers,2024-07-02 08:16:11.492000,3.9,3.6,3.4,3.7,3.7,3.5,3.3,3.0,3.0,2.0,4.0,3,4,4,3,4,3,4,3,4,4,3,4,3,3,4,3,3,3,5,3,4,2,2,4,5,2,3,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Pervomaisk_District_Volunteers,2024-07-02 08:16:11.492000,4.1,4.1,4.0,4.0,4.3,4.0,4.3,4.0,4.0,4.0,4.0,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4,5,3,4,4,4,4,6,3,2,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Pervomaisk_District_Volunteers,2024-07-02 08:16:11.492000,4.3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,6,2,2,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Pervomaisk_District_Volunteers,2024-07-02 08:16:11.492000,3.7,4.1,4.2,4.0,4.3,4.0,4.0,4.3,4.5,4.0,4.5,4,4,4,4,4,5,4,4,5,5,4,4,4,4,4,4,4,4,5,3,4,4,4,5,5,4,2,1,0,Volunteer,Ukraine,Europe,Mykolaiv Region,Not frontline,0
Stryi District Staff Volunteers,2024-07-02 08:24:33.108000,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,7,1,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Stryi District Staff Volunteers,2024-07-02 08:24:33.108000,4.1,4.0,4.2,4.3,3.7,4.0,4.3,4.7,5.0,4.0,5.0,4,4,5,5,3,5,4,4,3,4,4,5,4,4,4,5,4,5,4,1,5,4,4,5,5,3,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Stryi District Staff Volunteers,2024-07-02 08:24:33.108000,3.9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,3,2,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Stryi District Staff Volunteers,2024-07-02 08:24:33.108000,4.1,3.9,4.2,4.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,4,4,4,4,3,4,4,4,4,4,5,4,4,4,5,3,4,4,5,3,4,4,4,4,5,3,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Stryi District Staff Volunteers,2024-07-02 08:24:33.108000,4.3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,6,3,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Stryi District Staff Volunteers,2024-07-02 08:24:33.108000,4.1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,6,3,2,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Stryi District Staff Volunteers,2024-07-02 08:24:33.108000,4.3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Stryi District Staff Volunteers,2024-07-02 08:24:33.108000,5.0,4.9,4.8,5.0,5.0,4.5,5.0,4.7,5.0,4.5,4.5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,1,4,4,5,5,7,1,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,4.3,4.2,4.4,4.7,4.3,3.5,3.7,4.0,4.0,4.0,4.0,5,4,5,4,3,4,5,4,4,5,5,4,4,4,4,3,4,4,5,3,4,4,4,4,5,2,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,3.4,3.9,3.8,4.0,3.7,4.0,3.7,3.7,3.5,3.5,4.0,4,3,5,5,3,4,4,4,3,3,4,4,4,4,3,4,4,3,4,3,4,3,4,4,5,4,3,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,4.3,3.8,3.8,3.7,4.0,3.5,4.7,4.2,4.5,4.0,4.0,4,3,4,4,3,5,4,4,4,4,4,3,4,4,5,5,4,4,4,3,4,4,4,4,6,3,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,3.7,4.2,4.0,4.0,4.3,4.5,4.0,3.7,3.0,4.0,4.0,4,3,5,5,4,3,5,4,4,4,4,4,4,4,4,4,4,3,5,2,4,4,4,4,5,4,2,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,3.9,4.2,3.8,4.3,4.7,3.5,3.7,3.8,4.5,3.0,4.0,4,4,5,3,4,5,5,5,4,4,4,3,4,4,4,3,4,4,4,3,4,3,3,4,5,3,2,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,3.9,4.1,4.2,4.0,4.3,4.0,4.3,4.5,4.5,4.5,4.5,4,4,4,4,4,5,5,4,4,4,4,5,4,4,5,4,4,4,5,2,4,5,4,5,4,3,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,4.6,3.9,4.2,4.0,3.3,4.5,4.3,3.7,4.0,3.5,3.5,4,4,4,4,5,4,4,3,3,4,4,5,4,4,5,4,4,4,4,3,3,3,4,4,6,2,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,4.3,4.2,4.8,4.0,5.0,3.5,4.3,4.3,4.0,4.0,5.0,4,4,4,3,4,5,5,5,5,5,5,5,4,5,5,4,4,3,4,3,5,4,4,5,5,2,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,3.7,4.0,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,5,3,3,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,4.3,4.5,4.4,4.7,4.7,4.0,4.7,4.5,5.0,4.0,4.5,4,5,5,4,4,5,5,4,5,5,5,4,4,4,5,4,5,5,5,3,4,4,4,5,6,2,2,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,3.9,3.8,3.6,3.7,3.7,4.0,3.3,3.7,4.0,3.5,3.5,3,5,3,4,4,4,4,3,4,3,3,4,4,4,3,4,3,4,5,3,3,3,4,4,4,3,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,4.3,4.2,4.0,4.7,4.3,3.5,4.7,4.0,3.5,4.0,4.5,5,4,5,4,3,4,4,4,5,4,4,4,4,4,4,5,5,3,5,2,5,4,4,4,5,2,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,7,2,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,4.6,4.4,4.2,3.7,4.7,5.0,5.0,4.5,4.5,4.5,4.5,3,4,4,5,5,4,5,5,4,5,4,4,4,4,5,5,5,5,5,3,4,4,5,5,5,1,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,4.1,4.2,5.0,4.3,4.0,4.5,5.0,4.8,5.0,4.5,5.0,5,4,4,5,4,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,2,2,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,4.8,4.9,5.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,4.1,4.4,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,3,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,3.7,4.1,4.0,4.7,3.7,4.0,4.0,4.0,4.0,4.0,4.0,5,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,6,5,2,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,3.2,3.5,3.2,3.7,3.0,4.0,3.3,3.0,3.0,3.0,3.0,4,4,3,4,4,3,3,4,2,3,3,3,4,3,3,3,4,3,3,4,2,3,3,4,4,4,3,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,4.1,5.0,4.6,5.0,5.0,5.0,4.7,4.2,4.0,4.0,4.5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,3,5,2,5,4,4,4,6,3,2,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,3.2,3.8,4.0,4.0,4.0,3.0,4.0,3.7,3.5,3.5,4.0,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,4,4,4,3,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,3.0,4.4,3.6,4.3,4.0,5.0,4.0,4.3,5.0,4.0,4.0,4,4,5,5,5,5,4,4,4,4,3,4,4,3,4,4,4,5,5,2,4,4,4,4,4,4,4,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Yavoriv District Staff Volunteers,2024-07-02 08:25:04.097000,4.6,4.8,4.8,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,4,1,5,5,5,5,5,1,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Chervonograd District Staff Volunteers,2024-07-02 08:25:41.258000,4.1,3.9,4.4,4.0,3.7,4.0,3.3,4.3,4.5,4.0,4.5,4,4,4,4,4,5,4,3,4,5,4,5,5,3,3,3,4,4,4,3,4,4,4,5,7,3,3,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Chervonograd District Staff Volunteers,2024-07-02 08:25:41.258000,4.6,4.6,5.0,4.7,5.0,4.0,4.3,4.5,4.5,4.0,5.0,5,4,5,4,4,4,5,5,5,5,5,5,5,5,4,4,5,5,5,1,5,4,4,5,7,2,2,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Chervonograd District Staff Volunteers,2024-07-02 08:25:41.258000,4.3,4.0,4.0,4.0,4.0,4.0,4.0,4.3,4.0,4.5,4.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,4,5,4,5,5,2,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Chervonograd District Staff Volunteers,2024-07-02 08:25:41.258000,3.7,3.5,4.0,4.0,3.3,3.0,3.7,3.8,3.5,4.0,4.0,4,4,4,3,3,4,4,3,3,4,4,4,4,4,4,3,4,3,4,3,4,4,4,4,5,3,3,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Chervonograd District Staff Volunteers,2024-07-02 08:25:41.258000,4.8,4.5,4.6,4.7,5.0,3.5,5.0,4.7,4.0,5.0,5.0,4,5,5,4,3,4,5,5,5,5,5,5,3,5,5,5,5,4,5,3,5,5,5,5,6,1,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Chervonograd District Staff Volunteers,2024-07-02 08:25:41.258000,3.4,4.0,4.0,4.0,4.0,4.0,4.0,3.7,4.0,3.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,3,3,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Chervonograd District Staff Volunteers,2024-07-02 08:25:41.258000,3.7,4.5,4.0,4.7,4.0,5.0,3.3,4.3,5.0,4.0,4.0,5,4,5,5,5,5,4,4,4,4,4,4,4,4,3,3,4,5,4,3,4,4,4,4,5,3,3,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Chervonograd District Staff Volunteers,2024-07-02 08:25:41.258000,3.7,3.8,4.2,3.3,4.0,4.0,4.0,4.0,3.5,4.5,4.0,3,3,4,4,4,3,4,4,4,4,4,4,5,4,3,5,4,4,4,2,4,5,4,4,5,5,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Chervonograd District Staff Volunteers,2024-07-02 08:25:41.258000,4.3,4.2,4.0,4.3,4.3,4.0,4.3,4.2,4.5,4.0,4.0,4,4,5,4,4,5,5,4,4,4,5,3,4,4,5,4,4,4,5,3,4,4,4,4,5,2,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Chervonograd District Staff Volunteers,2024-07-02 08:25:41.258000,3.0,3.6,4.6,3.3,3.7,4.0,2.7,4.7,5.0,4.0,5.0,3,3,4,4,4,5,5,3,3,4,5,4,5,5,2,3,3,5,4,1,5,4,4,5,5,6,3,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Stryi District Representation Staff Volunteers,2024-07-02 08:27:08.791000,3.7,3.8,3.8,4.0,3.3,4.0,3.7,3.8,4.5,3.5,3.5,4,4,4,4,4,5,4,3,3,4,3,4,4,4,4,4,3,4,4,3,3,3,4,4,5,3,3,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Sambir District Staff Volunteers,2024-07-02 08:28:07.633000,4.3,4.0,4.0,4.0,4.0,4.0,4.0,3.7,4.0,3.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,7,3,2,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Sambir District Staff Volunteers,2024-07-02 08:28:07.633000,3.2,4.8,4.2,4.7,5.0,4.5,4.3,4.3,5.0,3.0,5.0,5,4,5,5,4,5,5,5,5,4,4,3,5,5,4,4,5,5,4,4,5,3,3,5,5,5,3,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Sambir District Staff Volunteers,2024-07-02 08:28:07.633000,3.4,4.1,4.2,4.0,3.7,5.0,3.0,4.0,4.0,3.0,5.0,4,4,4,5,5,5,4,4,3,4,4,5,5,3,3,3,3,3,3,5,5,3,3,5,6,5,3,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Sambir District Staff Volunteers,2024-07-02 08:28:07.633000,3.4,4.1,4.6,4.0,3.7,5.0,5.0,4.5,4.5,4.0,5.0,3,5,4,5,5,5,5,3,3,5,5,5,5,3,5,5,5,4,4,4,5,4,4,5,6,5,3,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Zolochiv District Staff Volunteers,2024-07-02 08:29:44.779000,5.0,4.1,4.0,4.3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,7,1,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Zolochiv District Staff Volunteers,2024-07-02 08:29:44.779000,4.6,4.0,4.8,4.7,3.3,4.0,4.7,3.7,4.5,3.0,3.5,5,4,5,4,4,5,4,3,3,5,5,5,4,5,5,4,5,4,5,2,3,3,3,4,6,2,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Zolochiv District Staff Volunteers,2024-07-02 08:29:44.779000,4.1,4.4,4.2,4.0,4.7,4.5,4.0,4.0,4.0,4.0,4.0,4,4,4,4,5,4,5,4,5,4,4,5,4,4,4,4,4,4,4,2,4,4,4,4,5,2,2,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Zolochiv District Staff Volunteers,2024-07-02 08:29:44.779000,4.3,4.9,5.0,5.0,5.0,4.5,4.7,4.8,4.5,5.0,5.0,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,5,5,5,6,3,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Zolochiv District Staff Volunteers,2024-07-02 08:29:44.779000,4.1,4.8,4.8,4.3,5.0,5.0,5.0,4.2,4.5,3.0,5.0,4,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,2,5,3,3,5,5,3,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Zolochiv District Staff Volunteers,2024-07-02 08:29:44.779000,4.1,3.6,4.0,3.7,3.3,4.0,4.0,3.8,4.0,4.0,3.5,4,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,5,3,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Drogobych District Staff Volunteers,2024-07-02 08:30:04.728000,4.8,4.5,4.4,4.7,4.0,5.0,3.7,3.7,4.0,2.0,5.0,5,5,4,5,5,5,4,4,4,4,5,5,5,3,4,3,4,3,4,2,5,2,2,5,7,2,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Drogobych District Staff Volunteers,2024-07-02 08:30:04.728000,3.9,4.4,4.0,4.3,4.7,4.0,4.7,4.2,4.5,4.0,4.0,4,4,5,4,4,5,5,5,4,4,5,3,4,4,5,4,5,4,5,3,4,4,4,4,5,3,2,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Drogobych District Staff Volunteers,2024-07-02 08:30:04.728000,3.0,2.9,3.8,2.7,2.3,4.0,4.3,3.7,3.5,3.0,4.5,1,5,2,4,4,4,3,2,2,4,5,5,2,3,5,5,3,3,4,3,5,3,3,4,4,3,5,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Drogobych District Staff Volunteers,2024-07-02 08:30:04.728000,4.1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,6,3,2,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Drogobych District Staff Volunteers,2024-07-02 08:30:04.728000,3.7,4.0,4.0,4.0,4.0,4.0,4.0,3.8,3.5,4.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,4,4,4,5,3,3,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Drogobych District Staff Volunteers,2024-07-02 08:30:04.728000,4.3,4.0,4.0,4.0,4.0,4.0,3.7,3.7,4.0,3.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,4,6,3,1,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
Lviv City Staff Volunteers,2024-07-02 08:30:59.320000,3.4,5.0,4.2,5.0,5.0,5.0,4.3,4.3,4.5,3.5,5.0,5,5,5,5,5,5,5,5,5,4,5,4,4,4,5,4,4,4,5,3,5,3,4,5,6,5,3,1,0,Volunteer,Ukraine,Europe,Lviv Region,Not frontline,0
